시간,전일유입량,저수량(현재),전일방류량(본댐),저수량차이,2일전유입량,3일전유입량,4일전유입량,5일전유입량,6일전유입량,7일전유입량,당일유입량,1일후유입량,2일후유입량,평균기온(°C),1일전평균기온(°C),2일전평균기온(°C),3일전평균기온(°C),4일전평균기온(°C),5일전평균기온(°C),6일전평균기온(°C),7일전평균기온(°C),평균강수량(mm),1일전평균강수량(mm),2일전평균강수량(mm),3일전평균강수량(mm),4일전평균강수량(mm),5일전평균강수량(mm),6일전평균강수량(mm),7일전평균강수량(mm),평균습도(%),1일전평균습도(%),2일전평균습도(%),3일전평균습도(%),4일전평균습도(%),5일전평균습도(%),6일전평균습도(%),7일전평균습도(%),1일후평균강수량(mm),2일후평균강수량(mm),3일후평균강수량(mm)
2006-05-23,17.8,303.0,19.3,36.0,22.7,44.1,69.7,5.8,5.8,7.0,17.7,11.6,10.2,22.425,20.80833333,21.72916667,19.90833333,15.69583333,17.4,18.8125,19.31666667,0.0,0.094669118,0.194852941,0.371323529,2.370404412,0.041666667,0.0,0.0,55.04166667,73.125,64.16666667,67.75,84.45833333,71.95833333,61.04166667,54.20833333,0.0,0.0,0.1875
2006-05-24,17.7,302.3,19.3,37.10000000000002,17.8,22.7,44.1,69.7,5.8,5.8,11.6,10.2,10.0,19.69166667,22.425,20.80833333,21.72916667,19.90833333,15.69583333,17.4,18.8125,0.0,0.0,0.094669118,0.194852941,0.371323529,2.370404412,0.041666667,0.0,57.5,55.04166667,73.125,64.16666667,67.75,84.45833333,71.95833333,61.04166667,0.0,0.1875,0.6875
2006-05-25,11.6,301.7,19.3,37.89999999999998,17.7,17.8,22.7,44.1,69.7,5.8,10.2,10.0,14.8,17.9375,19.69166667,22.425,20.80833333,21.72916667,19.90833333,15.69583333,17.4,0.0,0.0,0.0,0.094669118,0.194852941,0.371323529,2.370404412,0.041666667,61.625,57.5,55.04166667,73.125,64.16666667,67.75,84.45833333,71.95833333,0.1875,0.6875,1.205128205
2006-05-26,10.2,300.7,19.5,37.89999999999998,11.6,17.7,17.8,22.7,44.1,69.7,10.0,14.8,15.6,16.80416667,17.9375,19.69166667,22.425,20.80833333,21.72916667,19.90833333,15.69583333,0.1875,0.0,0.0,0.0,0.094669118,0.194852941,0.371323529,2.370404412,79.04166667,61.625,57.5,55.04166667,73.125,64.16666667,67.75,84.45833333,0.6875,1.205128205,0.961538462
2006-05-27,10.0,299.6,25.4,38.200000000000045,10.2,11.6,17.7,17.8,22.7,44.1,14.8,15.6,11.7,16.8,16.80416667,17.9375,19.69166667,22.425,20.80833333,21.72916667,19.90833333,0.6875,0.1875,0.0,0.0,0.0,0.094669118,0.194852941,0.371323529,86.875,79.04166667,61.625,57.5,55.04166667,73.125,64.16666667,67.75,1.205128205,0.961538462,0.0
2006-05-28,14.8,298.8,25.6,39.0,10.0,10.2,11.6,17.7,17.8,22.7,15.6,11.7,11.7,19.05,16.8,16.80416667,17.9375,19.69166667,22.425,20.80833333,21.72916667,1.205128205,0.6875,0.1875,0.0,0.0,0.0,0.094669118,0.194852941,69.83333333,86.875,79.04166667,61.625,57.5,55.04166667,73.125,64.16666667,0.961538462,0.0,0.0
2006-05-29,15.6,297.9,24.8,39.5,14.8,10.0,10.2,11.6,17.7,17.8,11.7,11.7,8.5,17.82916667,19.05,16.8,16.80416667,17.9375,19.69166667,22.425,20.80833333,0.961538462,1.205128205,0.6875,0.1875,0.0,0.0,0.0,0.094669118,76.95833333,69.83333333,86.875,79.04166667,61.625,57.5,55.04166667,73.125,0.0,0.0,0.0
2006-05-30,11.7,296.5,25.5,36.89999999999998,15.6,14.8,10.0,10.2,11.6,17.7,11.7,8.5,4.1,21.1125,17.82916667,19.05,16.8,16.80416667,17.9375,19.69166667,22.425,0.0,0.961538462,1.205128205,0.6875,0.1875,0.0,0.0,0.0,65.58333333,76.95833333,69.83333333,86.875,79.04166667,61.625,57.5,55.04166667,0.0,0.0,0.0
2006-05-31,11.7,294.7,25.5,35.099999999999966,11.7,15.6,14.8,10.0,10.2,11.6,8.5,4.1,7.3,21.76666667,21.1125,17.82916667,19.05,16.8,16.80416667,17.9375,19.69166667,0.0,0.0,0.961538462,1.205128205,0.6875,0.1875,0.0,0.0,56.45833333,65.58333333,76.95833333,69.83333333,86.875,79.04166667,61.625,57.5,0.0,0.0,0.0
2006-06-01,8.5,293.4,25.3,35.799999999999955,11.7,11.7,15.6,14.8,10.0,10.2,4.1,7.3,4.1,22.5125,21.76666667,21.1125,17.82916667,19.05,16.8,16.80416667,17.9375,0.0,0.0,0.0,0.961538462,1.205128205,0.6875,0.1875,0.0,60.875,56.45833333,65.58333333,76.95833333,69.83333333,86.875,79.04166667,61.625,0.0,0.0,0.0
2006-06-02,4.1,291.8,25.4,34.5,8.5,11.7,11.7,15.6,14.8,10.0,7.3,4.1,5.7,22.15833333,22.5125,21.76666667,21.1125,17.82916667,19.05,16.8,16.80416667,0.0,0.0,0.0,0.0,0.961538462,1.205128205,0.6875,0.1875,61.41666667,60.875,56.45833333,65.58333333,76.95833333,69.83333333,86.875,79.04166667,0.0,0.0,0.0
2006-06-03,7.3,289.9,25.5,33.39999999999998,4.1,8.5,11.7,11.7,15.6,14.8,4.1,5.7,4.5,20.4375,22.15833333,22.5125,21.76666667,21.1125,17.82916667,19.05,16.8,0.0,0.0,0.0,0.0,0.0,0.961538462,1.205128205,0.6875,57.875,61.41666667,60.875,56.45833333,65.58333333,76.95833333,69.83333333,86.875,0.0,0.0,0.0
2006-06-04,4.1,288.4,25.3,32.99999999999997,7.3,4.1,8.5,11.7,11.7,15.6,5.7,4.5,4.3,20.17083333,20.4375,22.15833333,22.5125,21.76666667,21.1125,17.82916667,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.961538462,1.205128205,64.75,57.875,61.41666667,60.875,56.45833333,65.58333333,76.95833333,69.83333333,0.0,0.0,0.0
2006-06-05,5.7,286.8,23.8,32.60000000000002,4.1,7.3,4.1,8.5,11.7,11.7,4.5,4.3,4.5,22.07916667,20.17083333,20.4375,22.15833333,22.5125,21.76666667,21.1125,17.82916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961538462,63.41666667,64.75,57.875,61.41666667,60.875,56.45833333,65.58333333,76.95833333,0.0,0.0,0.14740566
2006-06-06,4.5,285.0,25.5,32.0,5.7,4.1,7.3,4.1,8.5,11.7,4.3,4.5,4.8,24.0,22.07916667,20.17083333,20.4375,22.15833333,22.5125,21.76666667,21.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83333333,63.41666667,64.75,57.875,61.41666667,60.875,56.45833333,65.58333333,0.0,0.14740566,1.160377358
2006-06-07,4.3,283.0,25.3,31.40000000000001,4.5,5.7,4.1,7.3,4.1,8.5,4.5,4.8,6.1,22.87916667,24.0,22.07916667,20.17083333,20.4375,22.15833333,22.5125,21.76666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41666667,60.83333333,63.41666667,64.75,57.875,61.41666667,60.875,56.45833333,0.14740566,1.160377358,3.171383648
2006-06-08,4.5,281.2,25.4,30.299999999999983,4.3,4.5,5.7,4.1,7.3,4.1,4.8,6.1,13.5,18.39166667,22.87916667,24.0,22.07916667,20.17083333,20.4375,22.15833333,22.5125,0.14740566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20833333,67.41666667,60.83333333,63.41666667,64.75,57.875,61.41666667,60.875,1.160377358,3.171383648,0.484036797
2006-06-09,4.8,279.5,25.6,28.30000000000001,4.5,4.3,4.5,5.7,4.1,7.3,6.1,13.5,18.1,22.08333333,18.39166667,22.87916667,24.0,22.07916667,20.17083333,20.4375,22.15833333,1.160377358,0.14740566,0.0,0.0,0.0,0.0,0.0,0.0,64.29166667,79.20833333,67.41666667,60.83333333,63.41666667,64.75,57.875,61.41666667,3.171383648,0.484036797,0.314935065
2006-06-10,6.1,277.8,25.4,27.30000000000001,4.8,4.5,4.3,4.5,5.7,4.1,13.5,18.1,4.9,21.38333333,22.08333333,18.39166667,22.87916667,24.0,22.07916667,20.17083333,20.4375,3.171383648,1.160377358,0.14740566,0.0,0.0,0.0,0.0,0.0,66.79166667,64.29166667,79.20833333,67.41666667,60.83333333,63.41666667,64.75,57.875,0.484036797,0.314935065,0.159090909
2006-06-11,13.5,277.2,25.3,27.19999999999999,6.1,4.8,4.5,4.3,4.5,5.7,18.1,4.9,4.4,21.9125,21.38333333,22.08333333,18.39166667,22.87916667,24.0,22.07916667,20.17083333,0.484036797,3.171383648,1.160377358,0.14740566,0.0,0.0,0.0,0.0,63.20833333,66.79166667,64.29166667,79.20833333,67.41666667,60.83333333,63.41666667,64.75,0.314935065,0.159090909,1.937770563
2006-06-12,18.1,274.4,40.2,25.19999999999999,13.5,6.1,4.8,4.5,4.3,4.5,4.9,4.4,25.8,21.74166667,21.9125,21.38333333,22.08333333,18.39166667,22.87916667,24.0,22.07916667,0.314935065,0.484036797,3.171383648,1.160377358,0.14740566,0.0,0.0,0.0,61.25,63.20833333,66.79166667,64.29166667,79.20833333,67.41666667,60.83333333,63.41666667,0.159090909,1.937770563,0.685642251
2006-06-13,4.9,271.3,40.1,23.0,18.1,13.5,6.1,4.8,4.5,4.3,4.4,25.8,54.8,21.72083333,21.74166667,21.9125,21.38333333,22.08333333,18.39166667,22.87916667,24.0,0.159090909,0.314935065,0.484036797,3.171383648,1.160377358,0.14740566,0.0,0.0,60.875,61.25,63.20833333,66.79166667,64.29166667,79.20833333,67.41666667,60.83333333,1.937770563,0.685642251,0.402866242
2006-06-14,4.4,268.5,40.9,20.69999999999999,4.9,18.1,13.5,6.1,4.8,4.5,25.8,54.8,17.4,18.7,21.72083333,21.74166667,21.9125,21.38333333,22.08333333,18.39166667,22.87916667,1.937770563,0.159090909,0.314935065,0.484036797,3.171383648,1.160377358,0.14740566,0.0,78.45833333,60.875,61.25,63.20833333,66.79166667,64.29166667,79.20833333,67.41666667,0.685642251,0.402866242,0.326433121
2006-06-15,25.8,269.9,38.9,22.799999999999983,4.4,4.9,18.1,13.5,6.1,4.8,54.8,17.4,10.4,22.86666667,18.7,21.72083333,21.74166667,21.9125,21.38333333,22.08333333,18.39166667,0.685642251,1.937770563,0.159090909,0.314935065,0.484036797,3.171383648,1.160377358,0.14740566,64.20833333,78.45833333,60.875,61.25,63.20833333,66.79166667,64.29166667,79.20833333,0.402866242,0.326433121,0.25
2006-06-16,54.8,268.9,41.7,22.799999999999983,25.8,4.4,4.9,18.1,13.5,6.1,17.4,10.4,5.3,21.27083333,22.86666667,18.7,21.72083333,21.74166667,21.9125,21.38333333,22.08333333,0.402866242,0.685642251,1.937770563,0.159090909,0.314935065,0.484036797,3.171383648,1.160377358,65.45833333,64.20833333,78.45833333,60.875,61.25,63.20833333,66.79166667,64.29166667,0.326433121,0.25,0.173566879
2006-06-17,17.4,266.3,40.6,20.100000000000023,54.8,25.8,4.4,4.9,18.1,13.5,10.4,5.3,4.9,22.58333333,21.27083333,22.86666667,18.7,21.72083333,21.74166667,21.9125,21.38333333,0.326433121,0.402866242,0.685642251,1.937770563,0.159090909,0.314935065,0.484036797,3.171383648,58.41666667,65.45833333,64.20833333,78.45833333,60.875,61.25,63.20833333,66.79166667,0.25,0.173566879,0.097133758
2006-06-18,10.4,263.6,40.7,16.600000000000023,17.4,54.8,25.8,4.4,4.9,18.1,5.3,4.9,3.7,23.4125,22.58333333,21.27083333,22.86666667,18.7,21.72083333,21.74166667,21.9125,0.25,0.326433121,0.402866242,0.685642251,1.937770563,0.159090909,0.314935065,0.484036797,60.91666667,58.41666667,65.45833333,64.20833333,78.45833333,60.875,61.25,63.20833333,0.173566879,0.097133758,0.699774416
2006-06-19,5.3,260.5,41.2,12.699999999999989,10.4,17.4,54.8,25.8,4.4,4.9,4.9,3.7,9.7,23.87916667,23.4125,22.58333333,21.27083333,22.86666667,18.7,21.72083333,21.74166667,0.173566879,0.25,0.326433121,0.402866242,0.685642251,1.937770563,0.159090909,0.314935065,59.20833333,60.91666667,58.41666667,65.45833333,64.20833333,78.45833333,60.875,61.25,0.097133758,0.699774416,0.953293011
2006-06-20,4.9,257.1,40.6,7.000000000000028,5.3,10.4,17.4,54.8,25.8,4.4,3.7,9.7,25.2,24.56666667,23.87916667,23.4125,22.58333333,21.27083333,22.86666667,18.7,21.72083333,0.097133758,0.173566879,0.25,0.326433121,0.402866242,0.685642251,1.937770563,0.159090909,60.125,59.20833333,60.91666667,58.41666667,65.45833333,64.20833333,78.45833333,60.875,0.699774416,0.953293011,0.358870968
2006-06-21,3.7,254.1,40.6,3.799999999999983,4.9,5.3,10.4,17.4,54.8,25.8,9.7,25.2,14.0,24.725,24.56666667,23.87916667,23.4125,22.58333333,21.27083333,22.86666667,18.7,0.699774416,0.097133758,0.173566879,0.25,0.326433121,0.402866242,0.685642251,1.937770563,69.45833333,60.125,59.20833333,60.91666667,58.41666667,65.45833333,64.20833333,78.45833333,0.953293011,0.358870968,0.165322581
2006-06-22,9.7,252.2,40.7,2.6999999999999886,3.7,4.9,5.3,10.4,17.4,54.8,25.2,14.0,7.1,22.55833333,24.725,24.56666667,23.87916667,23.4125,22.58333333,21.27083333,22.86666667,0.953293011,0.699774416,0.097133758,0.173566879,0.25,0.326433121,0.402866242,0.685642251,85.91666667,69.45833333,60.125,59.20833333,60.91666667,58.41666667,65.45833333,64.20833333,0.358870968,0.165322581,0.616263441
2006-06-23,25.2,250.6,40.6,1.6999999999999886,9.7,3.7,4.9,5.3,10.4,17.4,14.0,7.1,12.9,23.35,22.55833333,24.725,24.56666667,23.87916667,23.4125,22.58333333,21.27083333,0.358870968,0.953293011,0.699774416,0.097133758,0.173566879,0.25,0.326433121,0.402866242,75.83333333,85.91666667,69.45833333,60.125,59.20833333,60.91666667,58.41666667,65.45833333,0.165322581,0.616263441,0.392361111
2006-06-24,14.0,247.7,40.6,-3.200000000000017,25.2,9.7,3.7,4.9,5.3,10.4,7.1,12.9,12.0,23.12916667,23.35,22.55833333,24.725,24.56666667,23.87916667,23.4125,22.58333333,0.165322581,0.358870968,0.953293011,0.699774416,0.097133758,0.173566879,0.25,0.326433121,72.66666667,75.83333333,85.91666667,69.45833333,60.125,59.20833333,60.91666667,58.41666667,0.616263441,0.392361111,0.234126984
2006-06-25,7.1,245.4,40.5,-11.700000000000015,14.0,25.2,9.7,3.7,4.9,5.3,12.9,12.0,6.6,20.00833333,23.12916667,23.35,22.55833333,24.725,24.56666667,23.87916667,23.4125,0.616263441,0.165322581,0.358870968,0.953293011,0.699774416,0.097133758,0.173566879,0.25,82.79166667,72.66666667,75.83333333,85.91666667,69.45833333,60.125,59.20833333,60.91666667,0.392361111,0.234126984,0.276556777
2006-06-26,12.9,243.6,40.6,-16.799999999999983,7.1,14.0,25.2,9.7,3.7,4.9,12.0,6.6,5.2,22.76666667,20.00833333,23.12916667,23.35,22.55833333,24.725,24.56666667,23.87916667,0.392361111,0.616263441,0.165322581,0.358870968,0.953293011,0.699774416,0.097133758,0.173566879,80.0,82.79166667,72.66666667,75.83333333,85.91666667,69.45833333,60.125,59.20833333,0.234126984,0.276556777,0.336538462
2006-06-27,12.0,242.5,20.3,-22.30000000000001,12.9,7.1,14.0,25.2,9.7,3.7,6.6,5.2,8.1,24.0875,22.76666667,20.00833333,23.12916667,23.35,22.55833333,24.725,24.56666667,0.234126984,0.392361111,0.616263441,0.165322581,0.358870968,0.953293011,0.699774416,0.097133758,74.375,80.0,82.79166667,72.66666667,75.83333333,85.91666667,69.45833333,60.125,0.276556777,0.336538462,0.291666667
2006-06-28,6.6,241.3,20.4,-26.5,12.0,12.9,7.1,14.0,25.2,9.7,5.2,8.1,6.7,24.97083333,24.0875,22.76666667,20.00833333,23.12916667,23.35,22.55833333,24.725,0.276556777,0.234126984,0.392361111,0.616263441,0.165322581,0.358870968,0.953293011,0.699774416,75.41666667,74.375,80.0,82.79166667,72.66666667,75.83333333,85.91666667,69.45833333,0.336538462,0.291666667,1.386363636
2006-06-29,5.2,240.1,20.3,-30.200000000000017,6.6,12.0,12.9,7.1,14.0,25.2,8.1,6.7,21.6,25.70416667,24.97083333,24.0875,22.76666667,20.00833333,23.12916667,23.35,22.55833333,0.336538462,0.276556777,0.234126984,0.392361111,0.616263441,0.165322581,0.358870968,0.953293011,73.25,75.41666667,74.375,80.0,82.79166667,72.66666667,75.83333333,85.91666667,0.291666667,1.386363636,0.353219697
2006-06-30,8.1,238.9,20.4,-32.20000000000002,5.2,6.6,12.0,12.9,7.1,14.0,6.7,21.6,23.0,25.3375,25.70416667,24.97083333,24.0875,22.76666667,20.00833333,23.12916667,23.35,0.291666667,0.336538462,0.276556777,0.234126984,0.392361111,0.616263441,0.165322581,0.358870968,77.91666667,73.25,75.41666667,74.375,80.0,82.79166667,72.66666667,75.83333333,1.386363636,0.353219697,0.125
2006-07-01,6.7,238.0,20.3,-35.69999999999999,8.1,5.2,6.6,12.0,12.9,7.1,21.6,23.0,13.5,23.17916667,25.3375,25.70416667,24.97083333,24.0875,22.76666667,20.00833333,23.12916667,1.386363636,0.291666667,0.336538462,0.276556777,0.234126984,0.392361111,0.616263441,0.165322581,84.79166667,77.91666667,73.25,75.41666667,74.375,80.0,82.79166667,72.66666667,0.353219697,0.125,1.447916667
2006-07-02,21.6,238.9,20.2,-38.99999999999997,6.7,8.1,5.2,6.6,12.0,12.9,23.0,13.5,57.2,24.275,23.17916667,25.3375,25.70416667,24.97083333,24.0875,22.76666667,20.00833333,0.353219697,1.386363636,0.291666667,0.336538462,0.276556777,0.234126984,0.392361111,0.616263441,79.33333333,84.79166667,77.91666667,73.25,75.41666667,74.375,80.0,82.79166667,0.125,1.447916667,0.458333333
2006-07-03,23.0,238.5,20.3,-42.60000000000002,21.6,6.7,8.1,5.2,6.6,12.0,13.5,57.2,90.8,22.65833333,24.275,23.17916667,25.3375,25.70416667,24.97083333,24.0875,22.76666667,0.125,0.353219697,1.386363636,0.291666667,0.336538462,0.276556777,0.234126984,0.392361111,82.04166667,79.33333333,84.79166667,77.91666667,73.25,75.41666667,74.375,80.0,1.447916667,0.458333333,0.333333333
2006-07-04,13.5,238.6,20.3,-46.50000000000003,23.0,21.6,6.7,8.1,5.2,6.6,57.2,90.8,53.9,21.4875,22.65833333,24.275,23.17916667,25.3375,25.70416667,24.97083333,24.0875,1.447916667,0.125,0.353219697,1.386363636,0.291666667,0.336538462,0.276556777,0.234126984,85.375,82.04166667,79.33333333,84.79166667,77.91666667,73.25,75.41666667,74.375,0.458333333,0.333333333,0.0
2006-07-05,57.2,245.1,20.3,-46.20000000000002,13.5,23.0,21.6,6.7,8.1,5.2,90.8,53.9,37.1,21.97916667,21.4875,22.65833333,24.275,23.17916667,25.3375,25.70416667,24.97083333,0.458333333,1.447916667,0.125,0.353219697,1.386363636,0.291666667,0.336538462,0.276556777,82.29166667,85.375,82.04166667,79.33333333,84.79166667,77.91666667,73.25,75.41666667,0.333333333,0.0,0.291666667
2006-07-06,90.8,249.0,20.3,-48.5,57.2,13.5,23.0,21.6,6.7,8.1,53.9,37.1,30.2,20.29166667,21.97916667,21.4875,22.65833333,24.275,23.17916667,25.3375,25.70416667,0.333333333,0.458333333,1.447916667,0.125,0.353219697,1.386363636,0.291666667,0.336538462,80.91666667,82.29166667,85.375,82.04166667,79.33333333,84.79166667,77.91666667,73.25,0.0,0.291666667,3.447916667
2006-07-07,53.9,251.1,20.4,-49.6,90.8,57.2,13.5,23.0,21.6,6.7,37.1,30.2,235.2,22.62083333,20.29166667,21.97916667,21.4875,22.65833333,24.275,23.17916667,25.3375,0.0,0.333333333,0.458333333,1.447916667,0.125,0.353219697,1.386363636,0.291666667,79.08333333,80.91666667,82.29166667,85.375,82.04166667,79.33333333,84.79166667,77.91666667,0.291666667,3.447916667,7.083333333
2006-07-08,37.1,252.1,20.3,-49.79999999999998,53.9,90.8,57.2,13.5,23.0,21.6,30.2,235.2,1136.3,23.61666667,22.62083333,20.29166667,21.97916667,21.4875,22.65833333,24.275,23.17916667,0.291666667,0.0,0.333333333,0.458333333,1.447916667,0.125,0.353219697,1.386363636,83.16666667,79.08333333,80.91666667,82.29166667,85.375,82.04166667,79.33333333,84.79166667,3.447916667,7.083333333,0.25
2006-07-09,30.2,260.2,20.4,-44.400000000000034,37.1,53.9,90.8,57.2,13.5,23.0,235.2,1136.3,295.1,22.575,23.61666667,22.62083333,20.29166667,21.97916667,21.4875,22.65833333,24.275,3.447916667,0.291666667,0.0,0.333333333,0.458333333,1.447916667,0.125,0.353219697,88.41666667,83.16666667,79.08333333,80.91666667,82.29166667,85.375,82.04166667,79.33333333,7.083333333,0.25,0.40625
2006-07-10,235.2,309.3,20.3,0.6000000000000227,30.2,37.1,53.9,90.8,57.2,13.5,1136.3,295.1,222.2,22.60416667,22.575,23.61666667,22.62083333,20.29166667,21.97916667,21.4875,22.65833333,7.083333333,3.447916667,0.291666667,0.0,0.333333333,0.458333333,1.447916667,0.125,86.29166667,88.41666667,83.16666667,79.08333333,80.91666667,82.29166667,85.375,82.04166667,0.25,0.40625,0.0
2006-07-11,1136.3,382.3,20.3,68.19999999999999,235.2,30.2,37.1,53.9,90.8,57.2,295.1,222.2,118.1,24.725,22.60416667,22.575,23.61666667,22.62083333,20.29166667,21.97916667,21.4875,0.25,7.083333333,3.447916667,0.291666667,0.0,0.333333333,0.458333333,1.447916667,78.91666667,86.29166667,88.41666667,83.16666667,79.08333333,80.91666667,82.29166667,85.375,0.40625,0.0,0.0
2006-07-12,295.1,401.5,20.3,81.5,1136.3,235.2,30.2,37.1,53.9,90.8,222.2,118.1,81.1,26.8,24.725,22.60416667,22.575,23.61666667,22.62083333,20.29166667,21.97916667,0.40625,0.25,7.083333333,3.447916667,0.291666667,0.0,0.333333333,0.458333333,82.04166667,78.91666667,86.29166667,88.41666667,83.16666667,79.08333333,80.91666667,82.29166667,0.0,0.0,1.755482456
2006-07-13,222.2,412.9,20.2,86.79999999999995,295.1,1136.3,235.2,30.2,37.1,53.9,118.1,81.1,83.9,28.375,26.8,24.725,22.60416667,22.575,23.61666667,22.62083333,20.29166667,0.0,0.40625,0.25,7.083333333,3.447916667,0.291666667,0.0,0.333333333,75.875,82.04166667,78.91666667,86.29166667,88.41666667,83.16666667,79.08333333,80.91666667,0.0,1.755482456,3.223684211
2006-07-14,118.1,413.2,51.0,83.59999999999997,222.2,295.1,1136.3,235.2,30.2,37.1,81.1,83.9,130.6,28.51666667,28.375,26.8,24.725,22.60416667,22.575,23.61666667,22.62083333,0.0,0.0,0.40625,0.25,7.083333333,3.447916667,0.291666667,0.0,73.58333333,75.875,82.04166667,78.91666667,86.29166667,88.41666667,83.16666667,79.08333333,1.755482456,3.223684211,0.842261905
2006-07-15,81.1,410.3,108.4,76.40000000000003,118.1,222.2,295.1,1136.3,235.2,30.2,83.9,130.6,337.9,28.225,28.51666667,28.375,26.8,24.725,22.60416667,22.575,23.61666667,1.755482456,0.0,0.0,0.40625,0.25,7.083333333,3.447916667,0.291666667,78.20833333,73.58333333,75.875,82.04166667,78.91666667,86.29166667,88.41666667,83.16666667,3.223684211,0.842261905,5.053571429
2006-07-16,83.9,410.8,109.3,70.0,81.1,118.1,222.2,295.1,1136.3,235.2,130.6,337.9,441.6,27.2125,28.225,28.51666667,28.375,26.8,24.725,22.60416667,22.575,3.223684211,1.755482456,0.0,0.0,0.40625,0.25,7.083333333,3.447916667,81.08333333,78.20833333,73.58333333,75.875,82.04166667,78.91666667,86.29166667,88.41666667,0.842261905,5.053571429,0.791666667
2006-07-17,130.6,419.1,110.7,71.90000000000003,83.9,81.1,118.1,222.2,295.1,1136.3,337.9,441.6,439.5,21.1625,27.2125,28.225,28.51666667,28.375,26.8,24.725,22.60416667,0.842261905,3.223684211,1.755482456,0.0,0.0,0.40625,0.25,7.083333333,84.45833333,81.08333333,78.20833333,73.58333333,75.875,82.04166667,78.91666667,86.29166667,5.053571429,0.791666667,0.510416667
2006-07-18,337.9,440.6,110.2,90.40000000000003,130.6,83.9,81.1,118.1,222.2,295.1,441.6,439.5,284.0,21.39166667,21.1625,27.2125,28.225,28.51666667,28.375,26.8,24.725,5.053571429,0.842261905,3.223684211,1.755482456,0.0,0.0,0.40625,0.25,87.25,84.45833333,81.08333333,78.20833333,73.58333333,75.875,82.04166667,78.91666667,0.791666667,0.510416667,0.0
2006-07-19,441.6,477.6,109.8,124.10000000000002,337.9,130.6,83.9,81.1,118.1,222.2,439.5,284.0,169.1,20.4,21.39166667,21.1625,27.2125,28.225,28.51666667,28.375,26.8,0.791666667,5.053571429,0.842261905,3.223684211,1.755482456,0.0,0.0,0.40625,87.125,87.25,84.45833333,81.08333333,78.20833333,73.58333333,75.875,82.04166667,0.510416667,0.0,0.0
2006-07-20,439.5,497.8,107.5,143.3,441.6,337.9,130.6,83.9,81.1,118.1,284.0,169.1,111.0,19.73333333,20.4,21.39166667,21.1625,27.2125,28.225,28.51666667,28.375,0.510416667,0.791666667,5.053571429,0.842261905,3.223684211,1.755482456,0.0,0.0,85.66666667,87.125,87.25,84.45833333,81.08333333,78.20833333,73.58333333,75.875,0.0,0.0,0.0
2006-07-21,284.0,507.6,103.5,152.60000000000002,439.5,441.6,337.9,130.6,83.9,81.1,169.1,111.0,79.3,22.28333333,19.73333333,20.4,21.39166667,21.1625,27.2125,28.225,28.51666667,0.0,0.510416667,0.791666667,5.053571429,0.842261905,3.223684211,1.755482456,0.0,81.33333333,85.66666667,87.125,87.25,84.45833333,81.08333333,78.20833333,73.58333333,0.0,0.0,0.0
2006-07-22,169.1,510.4,103.4,155.2,284.0,439.5,441.6,337.9,130.6,83.9,111.0,79.3,62.5,25.55,22.28333333,19.73333333,20.4,21.39166667,21.1625,27.2125,28.225,0.0,0.0,0.510416667,0.791666667,5.053571429,0.842261905,3.223684211,1.755482456,71.75,81.33333333,85.66666667,87.125,87.25,84.45833333,81.08333333,78.20833333,0.0,0.0,0.013888889
2006-07-23,111.0,509.5,104.6,152.3,169.1,284.0,439.5,441.6,337.9,130.6,79.3,62.5,46.2,21.51666667,25.55,22.28333333,19.73333333,20.4,21.39166667,21.1625,27.2125,0.0,0.0,0.0,0.510416667,0.791666667,5.053571429,0.842261905,3.223684211,78.16666667,71.75,81.33333333,85.66666667,87.125,87.25,84.45833333,81.08333333,0.0,0.013888889,1.965277778
2006-07-24,79.3,506.4,104.9,146.5,111.0,169.1,284.0,439.5,441.6,337.9,62.5,46.2,174.2,22.10416667,21.51666667,25.55,22.28333333,19.73333333,20.4,21.39166667,21.1625,0.0,0.0,0.0,0.0,0.510416667,0.791666667,5.053571429,0.842261905,80.625,78.16666667,71.75,81.33333333,85.66666667,87.125,87.25,84.45833333,0.013888889,1.965277778,0.0
2006-07-25,62.5,501.9,104.9,139.39999999999998,79.3,111.0,169.1,284.0,439.5,441.6,46.2,174.2,118.9,24.92916667,22.10416667,21.51666667,25.55,22.28333333,19.73333333,20.4,21.39166667,0.013888889,0.0,0.0,0.0,0.0,0.510416667,0.791666667,5.053571429,73.5,80.625,78.16666667,71.75,81.33333333,85.66666667,87.125,87.25,1.965277778,0.0,0.1953125
