,날짜,위치,남중고도,9시고도,12시고도,15시고도,18시고도,9시방위각,12시방위각,15시방위각,18시방위각
0,20220427,대구,67˚ 56´,39˚ 31´,67˚ 19´,48˚ 36´,12˚ 44´,102˚ 29´,165˚ 10´,248˚ 2´,278˚ 3´
0,20220428,대구,68˚ 15´,39˚ 44´,67˚ 38´,48˚ 47´,12˚ 53´,102˚ 10´,165˚ 4´,248˚ 27´,278˚ 20´
0,20220429,대구,68˚ 34´,39˚ 57´,67˚ 57´,48˚ 57´,13˚ 2´,101˚ 52´,164˚ 59´,248˚ 51´,278˚ 37´
0,20220430,대구,68˚ 52´,40˚ 9´,68˚ 15´,49˚ 7´,13˚ 11´,101˚ 33´,164˚ 53´,249˚ 15´,278˚ 54´
0,20220501,대구,69˚ 11´,40˚ 21´,68˚ 33´,49˚ 17´,13˚ 19´,101˚ 15´,164˚ 47´,249˚ 38´,279˚ 11´
0,20220502,대구,69˚ 29´,40˚ 33´,68˚ 51´,49˚ 27´,13˚ 28´,100˚ 56´,164˚ 41´,250˚ 2´,279˚ 27´
0,20220503,대구,69˚ 47´,40˚ 44´,69˚ 9´,49˚ 36´,13˚ 37´,100˚ 38´,164˚ 34´,250˚ 25´,279˚ 43´
0,20220504,대구,70˚ 4´,40˚ 55´,69˚ 27´,49˚ 46´,13˚ 45´,100˚ 20´,164˚ 27´,250˚ 48´,279˚ 59´
0,20220505,대구,70˚ 21´,41˚ 6´,69˚ 44´,49˚ 55´,13˚ 54´,100˚ 2´,164˚ 19´,251˚ 10´,280˚ 14´
0,20220506,대구,70˚ 38´,41˚ 16´,70˚ 1´,50˚ 5´,14˚ 2´,99˚ 44´,164˚ 11´,251˚ 33´,280˚ 29´
0,20220507,대구,70˚ 55´,41˚ 26´,70˚ 17´,50˚ 14´,14˚ 11´,99˚ 26´,164˚ 2´,251˚ 54´,280˚ 44´
0,20220508,대구,71˚ 12´,41˚ 36´,70˚ 33´,50˚ 23´,14˚ 19´,99˚ 8´,163˚ 53´,252˚ 16´,280˚ 59´
0,20220509,대구,71˚ 28´,41˚ 45´,70˚ 49´,50˚ 32´,14˚ 28´,98˚ 51´,163˚ 44´,252˚ 37´,281˚ 13´
0,20220510,대구,71˚ 44´,41˚ 55´,71˚ 5´,50˚ 40´,14˚ 36´,98˚ 33´,163˚ 34´,252˚ 58´,281˚ 27´
0,20220511,대구,71˚ 59´,42˚ 4´,71˚ 20´,50˚ 49´,14˚ 44´,98˚ 16´,163˚ 24´,253˚ 18´,281˚ 41´
0,20220512,대구,72˚ 14´,42˚ 12´,71˚ 35´,50˚ 58´,14˚ 52´,97˚ 59´,163˚ 13´,253˚ 38´,281˚ 54´
0,20220513,대구,72˚ 29´,42˚ 20´,71˚ 49´,51˚ 6´,15˚ 0´,97˚ 42´,163˚ 2´,253˚ 58´,282˚ 7´
0,20220514,대구,72˚ 44´,42˚ 28´,72˚ 4´,51˚ 14´,15˚ 8´,97˚ 25´,162˚ 50´,254˚ 17´,282˚ 20´
0,20220515,대구,72˚ 58´,42˚ 36´,72˚ 18´,51˚ 22´,15˚ 16´,97˚ 8´,162˚ 38´,254˚ 36´,282˚ 32´
0,20220516,대구,73˚ 12´,42˚ 43´,72˚ 31´,51˚ 30´,15˚ 24´,96˚ 52´,162˚ 26´,254˚ 54´,282˚ 44´
0,20220517,대구,73˚ 26´,42˚ 50´,72˚ 44´,51˚ 38´,15˚ 32´,96˚ 36´,162˚ 13´,255˚ 12´,282˚ 55´
0,20220518,대구,73˚ 40´,42˚ 57´,72˚ 57´,51˚ 46´,15˚ 39´,96˚ 20´,161˚ 59´,255˚ 30´,283˚ 7´
0,20220519,대구,73˚ 53´,43˚ 3´,73˚ 9´,51˚ 54´,15˚ 47´,96˚ 4´,161˚ 45´,255˚ 47´,283˚ 18´
0,20220520,대구,74˚ 5´,43˚ 9´,73˚ 21´,52˚ 1´,15˚ 54´,95˚ 49´,161˚ 31´,256˚ 3´,283˚ 28´
0,20220521,대구,74˚ 18´,43˚ 15´,73˚ 33´,52˚ 9´,16˚ 2´,95˚ 33´,161˚ 16´,256˚ 19´,283˚ 39´
0,20220522,대구,74˚ 30´,43˚ 20´,73˚ 44´,52˚ 16´,16˚ 9´,95˚ 19´,161˚ 1´,256˚ 35´,283˚ 48´
0,20220523,대구,74˚ 41´,43˚ 25´,73˚ 55´,52˚ 23´,16˚ 16´,95˚ 4´,160˚ 45´,256˚ 50´,283˚ 58´
0,20220524,대구,74˚ 53´,43˚ 30´,74˚ 6´,52˚ 30´,16˚ 24´,94˚ 49´,160˚ 29´,257˚ 5´,284˚ 7´
0,20220525,대구,75˚ 4´,43˚ 34´,74˚ 16´,52˚ 37´,16˚ 31´,94˚ 35´,160˚ 13´,257˚ 19´,284˚ 16´
0,20220526,대구,75˚ 14´,43˚ 38´,74˚ 26´,52˚ 44´,16˚ 38´,94˚ 22´,159˚ 56´,257˚ 32´,284˚ 24´
0,20220527,대구,75˚ 25´,43˚ 42´,74˚ 35´,52˚ 51´,16˚ 44´,94˚ 8´,159˚ 39´,257˚ 45´,284˚ 32´
0,20220528,대구,75˚ 34´,43˚ 45´,74˚ 44´,52˚ 58´,16˚ 51´,93˚ 55´,159˚ 21´,257˚ 57´,284˚ 40´
0,20220529,대구,75˚ 44´,43˚ 49´,74˚ 52´,53˚ 4´,16˚ 58´,93˚ 42´,159˚ 4´,258˚ 9´,284˚ 47´
0,20220530,대구,75˚ 53´,43˚ 51´,75˚ 0´,53˚ 11´,17˚ 4´,93˚ 30´,158˚ 46´,258˚ 21´,284˚ 54´
0,20220531,대구,76˚ 2´,43˚ 54´,75˚ 8´,53˚ 17´,17˚ 11´,93˚ 18´,158˚ 28´,258˚ 31´,285˚ 1´
0,20220601,대구,76˚ 10´,43˚ 56´,75˚ 15´,53˚ 23´,17˚ 17´,93˚ 6´,158˚ 9´,258˚ 41´,285˚ 7´
0,20220602,대구,76˚ 18´,43˚ 58´,75˚ 22´,53˚ 29´,17˚ 23´,92˚ 55´,157˚ 51´,258˚ 51´,285˚ 12´
0,20220603,대구,76˚ 26´,44˚ 0´,75˚ 29´,53˚ 35´,17˚ 29´,92˚ 44´,157˚ 32´,259˚ 0´,285˚ 18´
0,20220604,대구,76˚ 33´,44˚ 2´,75˚ 35´,53˚ 40´,17˚ 35´,92˚ 34´,157˚ 14´,259˚ 8´,285˚ 23´
0,20220605,대구,76˚ 40´,44˚ 3´,75˚ 40´,53˚ 46´,17˚ 40´,92˚ 24´,156˚ 55´,259˚ 16´,285˚ 27´
0,20220606,대구,76˚ 46´,44˚ 4´,75˚ 45´,53˚ 51´,17˚ 46´,92˚ 14´,156˚ 37´,259˚ 23´,285˚ 32´
0,20220607,대구,76˚ 52´,44˚ 4´,75˚ 50´,53˚ 56´,17˚ 51´,92˚ 5´,156˚ 18´,259˚ 30´,285˚ 36´
0,20220608,대구,76˚ 58´,44˚ 5´,75˚ 54´,54˚ 2´,17˚ 56´,91˚ 57´,156˚ 0´,259˚ 36´,285˚ 39´
0,20220609,대구,77˚ 3´,44˚ 5´,75˚ 58´,54˚ 6´,18˚ 1´,91˚ 48´,155˚ 42´,259˚ 41´,285˚ 42´
0,20220610,대구,77˚ 8´,44˚ 5´,76˚ 2´,54˚ 11´,18˚ 6´,91˚ 41´,155˚ 25´,259˚ 46´,285˚ 45´
0,20220611,대구,77˚ 12´,44˚ 5´,76˚ 5´,54˚ 16´,18˚ 11´,91˚ 33´,155˚ 7´,259˚ 50´,285˚ 47´
0,20220612,대구,77˚ 16´,44˚ 4´,76˚ 8´,54˚ 20´,18˚ 15´,91˚ 27´,154˚ 50´,259˚ 54´,285˚ 49´
0,20220613,대구,77˚ 20´,44˚ 3´,76˚ 10´,54˚ 24´,18˚ 19´,91˚ 20´,154˚ 33´,259˚ 56´,285˚ 50´
0,20220614,대구,77˚ 23´,44˚ 2´,76˚ 12´,54˚ 28´,18˚ 24´,91˚ 14´,154˚ 17´,259˚ 59´,285˚ 52´
0,20220615,대구,77˚ 26´,44˚ 1´,76˚ 13´,54˚ 32´,18˚ 27´,91˚ 9´,154˚ 1´,260˚ 0´,285˚ 52´
0,20220616,대구,77˚ 28´,44˚ 0´,76˚ 14´,54˚ 36´,18˚ 31´,91˚ 4´,153˚ 46´,260˚ 1´,285˚ 53´
0,20220617,대구,77˚ 30´,43˚ 58´,76˚ 15´,54˚ 40´,18˚ 35´,91˚ 0´,153˚ 32´,260˚ 2´,285˚ 53´
0,20220618,대구,77˚ 32´,43˚ 56´,76˚ 15´,54˚ 43´,18˚ 38´,90˚ 56´,153˚ 18´,260˚ 1´,285˚ 52´
0,20220619,대구,77˚ 33´,43˚ 54´,76˚ 15´,54˚ 46´,18˚ 41´,90˚ 52´,153˚ 4´,260˚ 0´,285˚ 52´
0,20220620,대구,77˚ 34´,43˚ 52´,76˚ 14´,54˚ 49´,18˚ 44´,90˚ 49´,152˚ 51´,259˚ 59´,285˚ 51´
0,20220621,대구,77˚ 34´,43˚ 49´,76˚ 14´,54˚ 52´,18˚ 47´,90˚ 47´,152˚ 39´,259˚ 57´,285˚ 49´
0,20220622,대구,77˚ 34´,43˚ 47´,76˚ 12´,54˚ 54´,18˚ 49´,90˚ 45´,152˚ 28´,259˚ 54´,285˚ 47´
0,20220623,대구,77˚ 33´,43˚ 44´,76˚ 11´,54˚ 57´,18˚ 51´,90˚ 44´,152˚ 17´,259˚ 50´,285˚ 45´
0,20220624,대구,77˚ 32´,43˚ 41´,76˚ 9´,54˚ 59´,18˚ 53´,90˚ 43´,152˚ 8´,259˚ 46´,285˚ 43´
0,20220625,대구,77˚ 31´,43˚ 38´,76˚ 6´,55˚ 0´,18˚ 55´,90˚ 43´,151˚ 59´,259˚ 42´,285˚ 40´
0,20220626,대구,77˚ 29´,43˚ 34´,76˚ 3´,55˚ 2´,18˚ 56´,90˚ 43´,151˚ 51´,259˚ 37´,285˚ 36´
0,20220627,대구,77˚ 27´,43˚ 31´,76˚ 0´,55˚ 4´,18˚ 58´,90˚ 43´,151˚ 43´,259˚ 31´,285˚ 33´
0,20220628,대구,77˚ 25´,43˚ 27´,75˚ 57´,55˚ 5´,18˚ 59´,90˚ 45´,151˚ 37´,259˚ 24´,285˚ 29´
0,20220629,대구,77˚ 22´,43˚ 23´,75˚ 53´,55˚ 6´,19˚ 0´,90˚ 46´,151˚ 32´,259˚ 17´,285˚ 24´
0,20220630,대구,77˚ 18´,43˚ 19´,75˚ 48´,55˚ 6´,19˚ 0´,90˚ 49´,151˚ 27´,259˚ 10´,285˚ 20´
0,20220701,대구,77˚ 14´,43˚ 15´,75˚ 44´,55˚ 7´,19˚ 0´,90˚ 51´,151˚ 24´,259˚ 1´,285˚ 15´
0,20220702,대구,77˚ 10´,43˚ 11´,75˚ 39´,55˚ 7´,19˚ 0´,90˚ 55´,151˚ 21´,258˚ 53´,285˚ 9´
0,20220703,대구,77˚ 6´,43˚ 6´,75˚ 34´,55˚ 7´,19˚ 0´,90˚ 58´,151˚ 19´,258˚ 43´,285˚ 4´
0,20220704,대구,77˚ 1´,43˚ 2´,75˚ 28´,55˚ 6´,18˚ 59´,91˚ 3´,151˚ 19´,258˚ 33´,284˚ 58´
0,20220705,대구,76˚ 55´,42˚ 57´,75˚ 22´,55˚ 6´,18˚ 59´,91˚ 8´,151˚ 19´,258˚ 23´,284˚ 51´
0,20220706,대구,76˚ 49´,42˚ 52´,75˚ 16´,55˚ 5´,18˚ 58´,91˚ 13´,151˚ 20´,258˚ 12´,284˚ 45´
0,20220707,대구,76˚ 43´,42˚ 47´,75˚ 9´,55˚ 4´,18˚ 56´,91˚ 19´,151˚ 22´,258˚ 1´,284˚ 38´
0,20220708,대구,76˚ 37´,42˚ 42´,75˚ 2´,55˚ 2´,18˚ 54´,91˚ 25´,151˚ 25´,257˚ 49´,284˚ 31´
0,20220709,대구,76˚ 30´,42˚ 37´,74˚ 55´,55˚ 0´,18˚ 52´,91˚ 32´,151˚ 29´,257˚ 36´,284˚ 23´
0,20220710,대구,76˚ 22´,42˚ 31´,74˚ 48´,54˚ 58´,18˚ 50´,91˚ 39´,151˚ 34´,257˚ 24´,284˚ 15´
0,20220711,대구,76˚ 14´,42˚ 26´,74˚ 40´,54˚ 56´,18˚ 48´,91˚ 47´,151˚ 39´,257˚ 10´,284˚ 7´
0,20220712,대구,76˚ 6´,42˚ 21´,74˚ 32´,54˚ 53´,18˚ 45´,91˚ 56´,151˚ 46´,256˚ 57´,283˚ 59´
0,20220713,대구,75˚ 58´,42˚ 15´,74˚ 23´,54˚ 50´,18˚ 42´,92˚ 4´,151˚ 53´,256˚ 42´,283˚ 50´
0,20220714,대구,75˚ 49´,42˚ 9´,74˚ 14´,54˚ 46´,18˚ 38´,92˚ 14´,152˚ 1´,256˚ 28´,283˚ 41´
0,20220715,대구,75˚ 40´,42˚ 3´,74˚ 5´,54˚ 43´,18˚ 34´,92˚ 23´,152˚ 10´,256˚ 13´,283˚ 32´
0,20220716,대구,75˚ 30´,41˚ 57´,73˚ 56´,54˚ 39´,18˚ 30´,92˚ 34´,152˚ 20´,255˚ 58´,283˚ 23´
0,20220717,대구,75˚ 20´,41˚ 51´,73˚ 47´,54˚ 34´,18˚ 26´,92˚ 45´,152˚ 30´,255˚ 42´,283˚ 13´
0,20220718,대구,75˚ 10´,41˚ 45´,73˚ 37´,54˚ 30´,18˚ 21´,92˚ 56´,152˚ 41´,255˚ 26´,283˚ 3´
0,20220719,대구,74˚ 59´,41˚ 39´,73˚ 26´,54˚ 25´,18˚ 17´,93˚ 7´,152˚ 53´,255˚ 9´,282˚ 53´
0,20220720,대구,74˚ 48´,41˚ 33´,73˚ 16´,54˚ 19´,18˚ 11´,93˚ 19´,153˚ 5´,254˚ 53´,282˚ 43´
0,20220721,대구,74˚ 37´,41˚ 27´,73˚ 5´,54˚ 14´,18˚ 6´,93˚ 32´,153˚ 18´,254˚ 36´,282˚ 32´
0,20220722,대구,74˚ 25´,41˚ 20´,72˚ 54´,54˚ 8´,18˚ 0´,93˚ 45´,153˚ 32´,254˚ 18´,282˚ 21´
0,20220723,대구,74˚ 13´,41˚ 14´,72˚ 43´,54˚ 1´,17˚ 54´,93˚ 58´,153˚ 46´,254˚ 1´,282˚ 10´
0,20220724,대구,74˚ 0´,41˚ 7´,72˚ 31´,53˚ 55´,17˚ 47´,94˚ 12´,154˚ 0´,253˚ 43´,281˚ 59´
0,20220725,대구,73˚ 48´,41˚ 0´,72˚ 19´,53˚ 48´,17˚ 41´,94˚ 27´,154˚ 16´,253˚ 25´,281˚ 48´
0,20220726,대구,73˚ 35´,40˚ 53´,72˚ 7´,53˚ 40´,17˚ 34´,94˚ 41´,154˚ 31´,253˚ 7´,281˚ 36´
0,20220727,대구,73˚ 21´,40˚ 47´,71˚ 55´,53˚ 33´,17˚ 26´,94˚ 56´,154˚ 47´,252˚ 48´,281˚ 24´
0,20220728,대구,73˚ 8´,40˚ 40´,71˚ 42´,53˚ 25´,17˚ 19´,95˚ 12´,155˚ 4´,252˚ 29´,281˚ 12´
0,20220729,대구,72˚ 54´,40˚ 33´,71˚ 29´,53˚ 16´,17˚ 11´,95˚ 28´,155˚ 21´,252˚ 10´,281˚ 0´
0,20220730,대구,72˚ 39´,40˚ 25´,71˚ 16´,53˚ 7´,17˚ 2´,95˚ 44´,155˚ 38´,251˚ 51´,280˚ 48´
0,20220731,대구,72˚ 25´,40˚ 18´,71˚ 2´,52˚ 58´,16˚ 54´,96˚ 1´,155˚ 55´,251˚ 32´,280˚ 35´
0,20220801,대구,72˚ 10´,40˚ 11´,70˚ 49´,52˚ 49´,16˚ 45´,96˚ 18´,156˚ 13´,251˚ 13´,280˚ 22´
0,20220802,대구,71˚ 54´,40˚ 4´,70˚ 35´,52˚ 39´,16˚ 36´,96˚ 35´,156˚ 32´,250˚ 54´,280˚ 10´
0,20220803,대구,71˚ 39´,39˚ 56´,70˚ 20´,52˚ 29´,16˚ 26´,96˚ 53´,156˚ 50´,250˚ 34´,279˚ 57´
0,20220804,대구,71˚ 23´,39˚ 49´,70˚ 6´,52˚ 18´,16˚ 17´,97˚ 11´,157˚ 9´,250˚ 15´,279˚ 44´
0,20220805,대구,71˚ 7´,39˚ 41´,69˚ 51´,52˚ 8´,16˚ 7´,97˚ 30´,157˚ 28´,249˚ 55´,279˚ 30´
0,20220806,대구,70˚ 51´,39˚ 34´,69˚ 36´,51˚ 56´,15˚ 56´,97˚ 49´,157˚ 48´,249˚ 35´,279˚ 17´
0,20220807,대구,70˚ 34´,39˚ 26´,69˚ 21´,51˚ 45´,15˚ 46´,98˚ 8´,158˚ 7´,249˚ 16´,279˚ 3´
0,20220808,대구,70˚ 17´,39˚ 18´,69˚ 5´,51˚ 33´,15˚ 35´,98˚ 27´,158˚ 27´,248˚ 56´,278˚ 50´
0,20220809,대구,70˚ 0´,39˚ 10´,68˚ 50´,51˚ 21´,15˚ 24´,98˚ 47´,158˚ 47´,248˚ 36´,278˚ 36´
0,20220810,대구,69˚ 43´,39˚ 2´,68˚ 34´,51˚ 8´,15˚ 12´,99˚ 7´,159˚ 7´,248˚ 17´,278˚ 22´
0,20220811,대구,69˚ 25´,38˚ 54´,68˚ 18´,50˚ 56´,15˚ 0´,99˚ 27´,159˚ 27´,247˚ 57´,278˚ 8´
0,20220812,대구,69˚ 7´,38˚ 46´,68˚ 1´,50˚ 42´,14˚ 48´,99˚ 48´,159˚ 47´,247˚ 37´,277˚ 54´
0,20220813,대구,68˚ 49´,38˚ 38´,67˚ 45´,50˚ 29´,14˚ 36´,100˚ 9´,160˚ 7´,247˚ 18´,277˚ 40´
0,20220814,대구,68˚ 31´,38˚ 30´,67˚ 28´,50˚ 15´,14˚ 24´,100˚ 30´,160˚ 28´,246˚ 58´,277˚ 26´
0,20220815,대구,68˚ 12´,38˚ 22´,67˚ 11´,50˚ 1´,14˚ 11´,100˚ 52´,160˚ 48´,246˚ 39´,277˚ 12´
0,20220816,대구,67˚ 53´,38˚ 13´,66˚ 53´,49˚ 47´,13˚ 58´,101˚ 14´,161˚ 8´,246˚ 19´,276˚ 57´
0,20220817,대구,67˚ 34´,38˚ 5´,66˚ 36´,49˚ 32´,13˚ 45´,101˚ 36´,161˚ 29´,246˚ 0´,276˚ 43´
0,20220818,대구,67˚ 15´,37˚ 56´,66˚ 18´,49˚ 17´,13˚ 31´,101˚ 58´,161˚ 49´,245˚ 41´,276˚ 28´
0,20220819,대구,66˚ 56´,37˚ 48´,66˚ 0´,49˚ 2´,13˚ 17´,102˚ 20´,162˚ 9´,245˚ 21´,276˚ 14´
0,20220820,대구,66˚ 36´,37˚ 39´,65˚ 42´,48˚ 46´,13˚ 3´,102˚ 43´,162˚ 29´,245˚ 2´,275˚ 59´
0,20220821,대구,66˚ 16´,37˚ 30´,65˚ 24´,48˚ 31´,12˚ 49´,103˚ 6´,162˚ 50´,244˚ 43´,275˚ 44´
0,20220822,대구,65˚ 56´,37˚ 21´,65˚ 5´,48˚ 15´,12˚ 35´,103˚ 29´,163˚ 10´,244˚ 24´,275˚ 29´
0,20220823,대구,65˚ 36´,37˚ 12´,64˚ 46´,47˚ 58´,12˚ 20´,103˚ 52´,163˚ 30´,244˚ 6´,275˚ 14´
0,20220824,대구,65˚ 15´,37˚ 3´,64˚ 27´,47˚ 42´,12˚ 5´,104˚ 15´,163˚ 49´,243˚ 47´,274˚ 59´
0,20220825,대구,64˚ 55´,36˚ 54´,64˚ 8´,47˚ 25´,11˚ 50´,104˚ 39´,164˚ 9´,243˚ 28´,274˚ 44´
0,20220826,대구,64˚ 34´,36˚ 45´,63˚ 49´,47˚ 8´,11˚ 35´,105˚ 3´,164˚ 29´,243˚ 10´,274˚ 29´
0,20220827,대구,64˚ 13´,36˚ 35´,63˚ 29´,46˚ 50´,11˚ 20´,105˚ 26´,164˚ 48´,242˚ 51´,274˚ 14´
0,20220828,대구,63˚ 52´,36˚ 26´,63˚ 10´,46˚ 33´,11˚ 4´,105˚ 50´,165˚ 8´,242˚ 33´,273˚ 59´
0,20220829,대구,63˚ 31´,36˚ 16´,62˚ 50´,46˚ 15´,10˚ 48´,106˚ 15´,165˚ 27´,242˚ 15´,273˚ 44´
0,20220830,대구,63˚ 9´,36˚ 7´,62˚ 30´,45˚ 57´,10˚ 32´,106˚ 39´,165˚ 46´,241˚ 57´,273˚ 29´
0,20220831,대구,62˚ 48´,35˚ 57´,62˚ 10´,45˚ 39´,10˚ 16´,107˚ 3´,166˚ 5´,241˚ 39´,273˚ 13´
0,20220901,대구,62˚ 26´,35˚ 47´,61˚ 49´,45˚ 21´,10˚ 0´,107˚ 28´,166˚ 23´,241˚ 22´,272˚ 58´
0,20220902,대구,62˚ 4´,35˚ 37´,61˚ 29´,45˚ 2´,9˚ 43´,107˚ 52´,166˚ 42´,241˚ 4´,272˚ 43´
0,20220903,대구,61˚ 42´,35˚ 27´,61˚ 8´,44˚ 43´,9˚ 27´,108˚ 17´,167˚ 0´,240˚ 47´,272˚ 27´
0,20220904,대구,61˚ 20´,35˚ 17´,60˚ 47´,44˚ 24´,9˚ 10´,108˚ 42´,167˚ 18´,240˚ 29´,272˚ 12´
0,20220905,대구,60˚ 58´,35˚ 7´,60˚ 26´,44˚ 5´,8˚ 53´,109˚ 6´,167˚ 36´,240˚ 12´,271˚ 56´
0,20220906,대구,60˚ 36´,34˚ 56´,60˚ 5´,43˚ 46´,8˚ 36´,109˚ 31´,167˚ 54´,239˚ 55´,271˚ 41´
0,20220907,대구,60˚ 14´,34˚ 46´,59˚ 44´,43˚ 26´,8˚ 19´,109˚ 56´,168˚ 12´,239˚ 39´,271˚ 26´
0,20220908,대구,59˚ 51´,34˚ 35´,59˚ 23´,43˚ 7´,8˚ 2´,110˚ 21´,168˚ 29´,239˚ 22´,271˚ 10´
0,20220909,대구,59˚ 29´,34˚ 25´,59˚ 1´,42˚ 47´,7˚ 44´,110˚ 46´,168˚ 46´,239˚ 5´,270˚ 55´
0,20220910,대구,59˚ 6´,34˚ 14´,58˚ 40´,42˚ 27´,7˚ 27´,111˚ 11´,169˚ 3´,238˚ 49´,270˚ 39´
0,20220911,대구,58˚ 43´,34˚ 3´,58˚ 18´,42˚ 7´,7˚ 9´,111˚ 36´,169˚ 19´,238˚ 33´,270˚ 23´
0,20220912,대구,58˚ 20´,33˚ 52´,57˚ 56´,41˚ 47´,6˚ 52´,112˚ 1´,169˚ 36´,238˚ 17´,270˚ 8´
0,20220913,대구,57˚ 57´,33˚ 41´,57˚ 34´,41˚ 26´,6˚ 34´,112˚ 26´,169˚ 52´,238˚ 1´,269˚ 52´
0,20220914,대구,57˚ 34´,33˚ 30´,57˚ 12´,41˚ 6´,6˚ 16´,112˚ 51´,170˚ 8´,237˚ 45´,269˚ 37´
0,20220915,대구,57˚ 11´,33˚ 18´,56˚ 50´,40˚ 46´,5˚ 58´,113˚ 16´,170˚ 23´,237˚ 29´,269˚ 21´
0,20220916,대구,56˚ 48´,33˚ 7´,56˚ 28´,40˚ 25´,5˚ 41´,113˚ 40´,170˚ 38´,237˚ 14´,269˚ 5´
0,20220917,대구,56˚ 25´,32˚ 55´,56˚ 6´,40˚ 5´,5˚ 23´,114˚ 5´,170˚ 53´,236˚ 58´,268˚ 50´
0,20220918,대구,56˚ 2´,32˚ 44´,55˚ 44´,39˚ 44´,5˚ 5´,114˚ 30´,171˚ 8´,236˚ 43´,268˚ 34´
0,20220919,대구,55˚ 39´,32˚ 32´,55˚ 21´,39˚ 23´,4˚ 47´,114˚ 54´,171˚ 23´,236˚ 27´,268˚ 18´
0,20220920,대구,55˚ 16´,32˚ 20´,54˚ 59´,39˚ 2´,4˚ 29´,115˚ 19´,171˚ 37´,236˚ 12´,268˚ 2´
0,20220921,대구,54˚ 52´,32˚ 8´,54˚ 36´,38˚ 42´,4˚ 11´,115˚ 43´,171˚ 51´,235˚ 57´,267˚ 46´
0,20220922,대구,54˚ 29´,31˚ 56´,54˚ 14´,38˚ 21´,3˚ 53´,116˚ 8´,172˚ 4´,235˚ 42´,267˚ 31´
0,20220923,대구,54˚ 6´,31˚ 44´,53˚ 51´,38˚ 0´,3˚ 35´,116˚ 32´,172˚ 18´,235˚ 27´,267˚ 15´
0,20220924,대구,53˚ 42´,31˚ 31´,53˚ 28´,37˚ 39´,3˚ 17´,116˚ 56´,172˚ 31´,235˚ 12´,266˚ 59´
0,20220925,대구,53˚ 19´,31˚ 19´,53˚ 6´,37˚ 18´,2˚ 59´,117˚ 20´,172˚ 43´,234˚ 58´,266˚ 43´
0,20220926,대구,52˚ 55´,31˚ 7´,52˚ 43´,36˚ 57´,2˚ 41´,117˚ 44´,172˚ 56´,234˚ 43´,266˚ 27´
0,20220927,대구,52˚ 32´,30˚ 54´,52˚ 20´,36˚ 36´,2˚ 23´,118˚ 8´,173˚ 8´,234˚ 29´,266˚ 11´
0,20220928,대구,52˚ 9´,30˚ 41´,51˚ 57´,36˚ 15´,2˚ 5´,118˚ 31´,173˚ 20´,234˚ 14´,265˚ 55´
0,20220929,대구,51˚ 45´,30˚ 28´,51˚ 35´,35˚ 54´,1˚ 48´,118˚ 55´,173˚ 31´,234˚ 0´,265˚ 39´
0,20220930,대구,51˚ 22´,30˚ 15´,51˚ 12´,35˚ 33´,1˚ 30´,119˚ 18´,173˚ 43´,233˚ 46´,265˚ 23´
0,20221001,대구,50˚ 59´,30˚ 2´,50˚ 49´,35˚ 13´,1˚ 12´,119˚ 41´,173˚ 54´,233˚ 32´,265˚ 7´
0,20221002,대구,50˚ 36´,29˚ 49´,50˚ 26´,34˚ 52´,0˚ 55´,120˚ 4´,174˚ 4´,233˚ 18´,264˚ 51´
0,20221003,대구,50˚ 12´,29˚ 36´,50˚ 3´,34˚ 31´,0˚ 37´,120˚ 26´,174˚ 15´,233˚ 4´,264˚ 35´
0,20221004,대구,49˚ 49´,29˚ 23´,49˚ 41´,34˚ 10´,0˚ 20´,120˚ 49´,174˚ 25´,232˚ 50´,264˚ 19´
0,20221005,대구,49˚ 26´,29˚ 9´,49˚ 18´,33˚ 50´,0˚ 3´,121˚ 11´,174˚ 35´,232˚ 36´,264˚ 3´
0,20221006,대구,49˚ 3´,28˚ 56´,48˚ 55´,33˚ 29´,- 0˚ 14´,121˚ 33´,174˚ 44´,232˚ 22´,263˚ 47´
0,20221007,대구,48˚ 40´,28˚ 42´,48˚ 33´,33˚ 9´,- 0˚ 32´,121˚ 55´,174˚ 53´,232˚ 8´,263˚ 31´
0,20221008,대구,48˚ 17´,28˚ 29´,48˚ 10´,32˚ 49´,- 0˚ 48´,122˚ 16´,175˚ 2´,231˚ 55´,263˚ 15´
0,20221009,대구,47˚ 54´,28˚ 15´,47˚ 48´,32˚ 28´,- 1˚ 5´,122˚ 38´,175˚ 11´,231˚ 41´,262˚ 59´
0,20221010,대구,47˚ 32´,28˚ 1´,47˚ 25´,32˚ 8´,- 1˚ 22´,122˚ 59´,175˚ 19´,231˚ 28´,262˚ 43´
0,20221011,대구,47˚ 9´,27˚ 47´,47˚ 3´,31˚ 48´,- 1˚ 38´,123˚ 20´,175˚ 27´,231˚ 14´,262˚ 27´
0,20221012,대구,46˚ 46´,27˚ 33´,46˚ 41´,31˚ 29´,- 1˚ 55´,123˚ 40´,175˚ 35´,231˚ 1´,262˚ 11´
0,20221013,대구,46˚ 24´,27˚ 19´,46˚ 19´,31˚ 9´,- 2˚ 11´,124˚ 0´,175˚ 42´,230˚ 48´,261˚ 55´
0,20221014,대구,46˚ 1´,27˚ 5´,45˚ 56´,30˚ 49´,- 2˚ 27´,124˚ 20´,175˚ 49´,230˚ 34´,261˚ 39´
